"cod","municipio","departamento","hom90","pob90","tas90","hom91","pob91","tas91","hom92","pob92","tas92","hom93","pob93","tas93","hom94","pob94","tas94","hom95","pob95","tas95","hom96","pob96","tas96","hom97","pob97","tas97","hom98","pob98","tas98","hom99","pob99","tas99","hom00","pob00","tas00","hom01","pob01","tas01","hom02","pob02","tas02","hom03","pob03","tas03","hom04","pob04","tas04","hom05","pob05","tas05","hom06","pob06","tas06","hom07","pob07","tas07","hom08","pob08","tas08","hom09","pob09","tas09","hom10","pob10","tas10","hom11","pob11","tas11","hom12","pob12","tas12","hom13","pob13","tas13"
70473,"Morroa","Sucre",0,9954,"0",0,10162,0,3,10383,28.8933834151979,3,10619,28.2512477634429,4,10867,36.8086868500966,3,11119,26.9808436010433,14,11350,123.348017621145,7,11570,60.5012964563526,7,11775,59.447983014862,12,11957,100.359621978757,1,12120,8.25082508250825,10,12261,81.5594160345812,5,12402,40.3160780519271,10,12547,79.7003267713398,6,12694,47.2664250827162,3,12846,23.3535730966838,1,12995,7.69526741054252,1,13141,7.60977094589453,0,13295,0,0,13453,0,1,13612,7.34645900675874,4,13774,29.04,1,13926,7.18081286801666,2,14087,14.1974870447931
70508,"Ovejas","Sucre",10,23180,"43.1406384814495",15,23457,63.9467962655071,21,23684,88.6674548218206,24,23844,100.654252642174,10,23918,41.8095158458065,17,23894,71.1475684272202,23,23737,96.8951426043729,19,23503,80.8407437348424,7,23207,30.1633127935537,10,22883,43.7005637372722,38,22570,168.365086397873,43,22284,192.963561299587,16,22055,72.5459079573793,16,21877,73.136170407277,17,21748,78.1681074121758,23,21658,106.19632468372,21,21597,97.2357271843312,3,21533,13.9321042121395,5,21481,23.2763837810158,0,21417,0,1,21363,4.68099049758929,0,21303,0,1,21258,4.70411139335779,0,21196,0
70523,"Palmito","Sucre",0,7252,"0",0,7496,0,1,7763,12.8816179312122,5,8050,62.111801242236,4,8361,47.8411673244827,1,8684,11.5154306771073,8,9002,88.8691401910686,5,9317,53.6653429215413,0,9628,0,1,9918,10.082677959266,0,10189,0,2,10431,19.1736171028665,0,10670,0,1,10903,9.17178758139962,0,11134,0,1,11361,8.80204207376111,0,11581,0,1,11797,8.47673137238281,1,12009,8.32708801732034,3,12231,24.5278390973755,1,12458,8.02697062128753,0,12694,0,3,12928,23.2054455445545,0,13176,0
70670,"Sampués","Sucre",6,29103,"20.6164312957427",5,30083,16.6206827776485,7,31052,22.5428313796213,8,32001,24.9992187744133,6,32912,18.2304326689353,11,33749,32.5935583276542,15,34427,43.5704534231853,12,34981,34.3043366398902,7,35400,19.774011299435,3,35691,8.40548037320333,5,35867,13.9403908885605,1,35955,2.78125434570992,10,36064,27.7284826974268,6,36193,16.5777912856077,8,36335,22.0173386541902,3,36481,8.22345878676572,2,36611,5.46283903744776,7,36763,19.0408834969943,2,36904,5.41946672447431,4,37053,10.7953472053545,4,37201,10.7523991290557,2,37350,5.35,4,37496,10.6678045658204,10,37644,26.5646583784933
70678,"San Benito Abad","Sucre",4,20745,"19.2817546396722",10,21136,47.3126419379258,6,21474,27.9407655769768,4,21756,18.385732671447,5,21993,22.7345064338653,4,22215,18.0058519018681,6,22423,26.7582393078535,9,22684,39.6755422324105,7,21795,32.1174581325992,3,22095,13.5777325186694,9,22361,40.2486471982469,1,22525,4.43951165371809,7,22630,30.9323906319046,7,22710,30.8234258036107,2,22811,8.76769979395906,3,22972,13.0593766324221,7,23192,30.1828216626423,6,23425,25.6136606189968,9,23658,38.0420999239158,0,23897,0,4,24134,16.5741277865252,3,24387,12.3,0,24645,0,2,24899,8.03245110245391
70702,"San Juan de Betulia","Sucre",0,11108,"0",0,11437,0,0,11724,0,0,11954,0,1,12122,8.24946378485398,1,12232,8.17527795945062,0,12277,0,6,12292,48.8122356003905,4,12290,32.546786004882,2,12282,16.2839928350432,6,12284,48.8440247476392,4,12297,32.528258924941,5,12315,40.6008932196508,2,12337,16.2113966118181,14,12357,113.296107469451,3,12378,24.2365487154629,2,12397,16.1329353875938,2,12415,16.1095449053564,1,12433,8.04311107536395,3,12450,24.0963855421687,1,12467,8.02117590438758,1,12484,8.01,0,12499,0,0,12515,0
70708,"San Marcos","Sucre",10,38853,"25.7380382467248",9,39802,22.6119290487915,14,40734,34.3693229243384,16,41639,38.4255145416557,22,42511,51.7513114252782,24,43350,55.363321799308,19,44092,43.0917173183344,21,44825,46.8488566648076,18,45556,39.5118096408816,8,46298,17.2793641194004,6,47061,12.7494103397718,10,47829,20.9078174329382,9,48586,18.5238546083234,5,49322,10.1374640120028,2,50025,3.99800099950025,1,50679,1.97320389115807,5,51282,9.75000975000975,5,51868,9.63985501658055,6,52473,11.4344520038877,15,53094,28.2517798621313,20,53720,37.2300819061802,9,54364,16.56,13,55032,23.6226195667975,10,55698,17.9539660310963
70713,"San Onofre","Sucre",8,43847,"18.2452619335416",12,43905,27.3317389818927,13,43964,29.5696478937312,11,44018,24.9897769094461,12,44066,27.231879453547,22,44126,49.857227031682,25,44169,56.6007833548416,23,44307,51.9105333243054,25,44533,56.1381447465924,31,44842,69.1316176798537,52,45168,115.125752745306,18,45441,39.6118043176867,11,45663,24.0895254363489,7,45877,15.2581903786211,9,46106,19.5202359779638,8,46383,17.24769851023,11,46702,23.553595135112,8,47046,17.0046337627003,4,47407,8.43757251038876,27,47783,56.5054517296947,14,48172,29.0625259486839,15,48566,30.89,15,48961,30.6366291538163,15,49372,30.3815928056388
70717,"San Pedro","Sucre",4,15793,"25.3276768188438",7,15893,44.044547914176,3,15978,18.7758167480285,7,16041,43.6381771709993,10,16076,62.204528489674,5,16085,31.0848616723656,15,16050,93.4579439252336,10,16018,62.4297665126732,11,16001,68.7457033935379,8,16017,49.946931385403,7,16082,43.5269245118766,2,16190,12.3533045089561,9,16287,55.2587953582612,2,16364,12.2219506233195,6,16410,36.563071297989,2,16415,12.1839780688395,3,16387,18.3071947275279,3,16356,18.3418928833456,4,16323,24.5052992709673,6,16287,36.8391969055075,2,16250,12.3076923076923,1,16210,6.17,0,16167,0,2,16122,12.4054087582186
70742,"San Luis de Sincé","Sucre",2,29522,"6.77460876634374",1,30318,3.29837060492117,2,31036,6.44412939811832,0,31658,0,7,31715,22.0715749645278,2,31666,6.31592244047243,6,31496,19.0500381000762,9,31316,28.7393025929237,6,29749,20.1687451679048,5,29665,16.8548794876117,6,29720,20.1884253028264,5,29900,16.7224080267558,12,30093,39.8763832120427,5,30288,16.5081880612784,9,30475,29.532403609516,4,30648,13.051422605064,3,30819,9.73425484279178,9,31110,28.9296046287367,4,31423,12.7295293256532,4,31740,12.6023944549464,2,32065,6.23733042257914,0,32390,0,0,32713,0,2,33039,6.05345198099216
70771,"Sucre","Sucre",2,23999,"8.33368057002375",0,24362,0,8,24580,32.546786004882,0,24627,0,4,24501,16.3258642504388,3,24270,12.3609394313968,2,23973,8.34271889208693,9,23728,37.9298718813216,8,23565,33.9486526628474,1,23470,4.26075841499787,4,23398,17.0954782460039,0,23260,0,1,23046,4.33914779137377,3,22801,13.1573176615061,3,22586,13.2825644204374,2,22463,8.90353024974402,2,22435,8.91464229997772,5,22412,22.3094770658576,0,22394,0,0,22379,0,1,22369,4.47047252894631,0,22364,0,0,22363,0,3,22366,13.4132164893141
70820,"Santiago de Tolú","Sucre",5,32399,"15.4325750794778",3,33214,9.03233576202806,6,33968,17.6636834667923,4,34646,11.5453443398949,2,35221,5.67843048181483,8,35659,22.4347289604307,15,35917,41.7629534760698,10,36113,27.6908592473624,9,36289,24.8009038551627,12,36501,32.8758116215994,19,36813,51.6122022111754,14,37236,37.5980234181974,15,26844,55.8784085829236,11,27243,40.3773446389898,8,27669,28.913224185912,0,28108,0,4,28569,14.0011901011586,2,29055,6.88349681638272,7,29557,23.6830530838718,19,30071,63.1837983439194,11,30580,35.9712230215827,12,31109,38.57,11,31641,34.765020068898,7,32187,21.7479106471557
70823,"Tolú Viejo","Sucre",3,18287,"16.4050965166512",3,18711,16.0333493666827,12,19090,62.8601361969618,9,19410,46.3678516228748,8,19659,40.6938297980569,21,19831,105.894811154253,19,19901,95.4725893171197,17,19898,85.435722183134,10,19834,50.4184733286276,24,19713,121.747070461117,32,19555,163.641012528765,25,19375,129.032258064516,14,19215,72.8597449908925,16,19085,83.8354728844642,10,18995,52.6454330086865,3,18955,15.826958586125,3,18946,15.8344769344453,4,18938,21.1215545464146,1,18931,5.28234113359041,2,18924,10.568590150074,2,18918,10.5719420657575,1,18912,5.29,2,18908,10.57753331923,1,18903,5.29016558218272
73001,"Ibagué","Tolima",85,386330,"22.0019154608754",110,393937,27.9232466104986,126,401643,31.3711430300043,138,409461,33.7028434942522,101,417376,24.1988039561451,124,425341,29.1530795291307,128,433337,29.538211599748,108,441277,24.4744230947908,114,449112,25.3834232886229,116,456781,25.3951018102767,125,464262,26.9244521412478,143,471515,30.3277732415724,113,478550,23.6129975969073,116,485362,23.899687243748,111,491882,22.5663878735144,115,498130,23.0863429225303,99,504054,19.6407527764882,138,509796,27.0696513899678,130,515424,25.2219531880549,121,520989,23.2250584945172,130,526527,24.6900918661341,124,532020,23.31,106,537467,19.7221410802896,93,542876,17.1309838710866
73024,"Alpujarra","Tolima",3,5630,"53.2859680284192",3,5493,54.6149645002731,1,5379,18.5908161368284,4,5293,75.5715095409031,3,5238,57.2737686139748,0,5207,0,0,5196,0,2,5197,38.4837406195882,1,5205,19.2122958693564,1,5212,19.1864927091328,1,5214,19.1791331031837,1,5208,19.2012288786482,0,5202,0,1,5194,19.2529842125529,4,5185,77.145612343298,1,5174,19.3274062620796,2,5159,38.7672029463074,1,5144,19.4401244167963,3,5127,58.5137507314219,1,5110,19.5694716242661,0,5092,0,0,5074,0,0,5055,0,0,5034,0
73026,"Alvarado","Tolima",5,8961,"55.7973440464234",7,8873,78.8910176941282,10,8800,113.636363636364,5,8745,57.1755288736421,10,8710,114.810562571757,5,8692,57.5241601472618,5,8691,57.5307789667472,6,8704,68.9338235294118,2,8727,22.9173828348803,7,8760,79.9086757990868,12,8801,136.348142256562,7,8848,79.1139240506329,5,8894,56.2176748369688,8,8932,89.5656068069861,2,8960,22.3214285714286,3,8972,33.4373606776638,0,8967,0,4,8958,44.6528242911364,5,8946,55.8909009613235,11,8929,123.194086683839,4,8910,44.8933782267116,4,8886,45.01,2,8874,22.5377507324769,4,8859,45.1518230048538
73030,"Ambalema","Tolima",3,8725,"34.3839541547278",4,8651,46.2374291989365,5,8577,58.2954412964906,8,8504,94.0733772342427,6,8431,71.1659352389989,5,8361,59.8014591556034,7,8293,84.4085373206318,4,8224,48.6381322957198,1,8158,12.2579063495955,3,8091,37.0782350760104,2,8022,24.931438544004,8,7954,100.578325370883,7,7884,88.7874175545408,7,7816,89.5598771750256,1,7746,12.9098889749548,5,7674,65.1550690643732,0,7600,0,2,7511,26.6276128345094,1,7420,13.4770889487871,5,7338,68.1384573453257,2,7249,27.5900124155056,0,7169,0,3,7084,42.3489553924337,3,7000,42.8571428571429
73043,"Anzoátegui","Tolima",8,11897,"67.2438429856266",19,12060,157.545605306799,22,12243,179.694519317161,16,12451,128.503734639788,16,12684,126.143172500788,24,12942,185.442744552619,9,13224,68.0580762250454,9,13531,66.5139309733205,13,13867,93.7477464484027,18,14231,126.484435387534,13,14628,88.8706590101176,11,15054,73.0702803241663,11,15451,71.1928030548184,8,15815,50.5848877647803,12,16140,74.3494423791822,7,16422,42.6257459505541,8,16651,48.0451624527055,5,16841,29.6894483700493,8,17034,46.9648937419279,18,17228,104.481077315997,9,17423,51.6558572002525,3,17618,17.03,9,17815,50.5192253718776,9,18015,49.9583680266445
73055,"Armero","Tolima",5,19360,"25.8264462809917",14,17623,79.4416387675197,4,16174,24.7310498330654,12,15063,79.6654052977494,6,14319,41.9023674837628,6,13887,43.2058759991359,7,13689,51.135948571846,12,13648,87.9249706916764,7,13687,51.1434207642288,13,13729,94.6900721101318,15,13697,109.513032050814,10,13553,73.784401977422,15,13417,111.798464634419,22,13292,165.5130905808,4,13174,30.362835888872,6,13064,45.9277403551745,6,12953,46.3213155253609,2,12836,15.581177937052,3,12727,23.5719336842932,3,12620,23.7717908082409,6,12509,47.965464865297,0,12401,0,2,12289,16.2747172267882,8,12179,65.6868379998358
73067,"Ataco","Tolima",7,21897,"31.9678494770973",12,21829,54.9727426817536,15,21768,68.9084895259096,15,21713,69.0830378114494,10,21667,46.1531361055984,9,21627,41.6146483562214,18,21596,83.3487682904242,15,21575,69.5249130938586,10,21572,46.356387910254,16,21587,74.1186825404178,19,21625,87.8612716763006,10,21686,46.1126994374251,6,21753,27.5824024272514,7,21822,32.0777197323802,4,21886,18.2765238051723,2,21942,9.11493938565308,1,21984,4.54876273653566,13,22029,59.0131190703164,8,22077,36.236807537256,10,22129,45.189570247187,7,22184,31.5542733501623,6,22243,26.97,11,22306,49.3140858961714,6,22371,26.8204371731259
73124,"Cajamarca","Tolima",17,20074,"84.6866593603666",12,20017,59.9490433131838,18,19963,90.1668085959024,26,19914,130.561414080546,10,19869,50.3296592682068,11,19831,55.4687106046089,26,19799,131.319763624425,8,19774,40.4571659755234,11,19756,55.6792873051225,18,19748,91.1484707312133,19,19749,96.2074029064763,22,19759,111.341667088415,11,19772,55.63423022456,24,19783,121.316281655967,13,19789,65.6930618020112,7,19789,35.3731871241599,11,19777,55.6201648379431,8,19765,40.4755881608905,15,19752,75.9416767922236,3,19739,15.1983383150109,6,19726,30.4167089120957,1,19712,5.07,11,19699,55.8403979897457,5,19685,25.4000508001016
73148,"Carmen de Apicalá","Tolima",2,6626,"30.1841231512225",3,6679,44.916903728103,5,6745,74.1289844329133,6,6828,87.8734622144112,3,6930,43.2900432900433,1,7049,14.1864094197759,0,7181,0,1,7322,13.6574706364381,1,7471,13.3850890108419,8,7623,104.945559491014,1,7774,12.8633907898122,3,7919,37.8835711579745,1,8057,12.4115675809855,4,8185,48.8698839340257,3,8299,36.1489336064586,1,8394,11.9132713843221,0,8470,0,1,8495,11.7716303708064,0,8534,0,1,8577,11.6590882592981,3,8605,34.8634514816967,0,8647,0,1,8680,11.5207373271889,2,8715,22.9489386115892
73152,"Casabianca","Tolima",11,7526,"146.159978740367",9,7461,120.627261761158,12,7394,162.29375169056,18,7329,245.59967253377,8,7265,110.116999311769,7,7202,97.1952235490142,4,7142,56.0067208064968,3,7087,42.331028643996,4,7037,56.8424044337075,17,6996,242.995997712979,13,6963,186.701134568433,5,6943,72.014979115656,8,6927,115.490111159232,8,6917,115.657076767385,9,6911,130.227174070323,4,6909,57.8954986249819,7,6908,101.331789229878,3,6881,43.5983141985177,3,6857,43.7509114773224,3,6839,43.8660622898085,5,6814,73.3783387144115,0,6783,0,4,6768,59.1016548463357,4,6738,59.3647966755714
73168,"Chaparral","Tolima",41,46630,"87.9262277503753",43,46377,92.7183733316083,36,46192,77.9355732594388,43,46088,93.2997743447318,25,46060,54.2770299609205,37,46046,80.3544281805151,44,46040,95.5690703735882,30,46050,65.1465798045603,46,46078,99.8307218195234,35,46123,75.8840491728638,36,46188,77.9423226812159,44,46284,95.0652493302221,63,46391,135.802203013516,28,46501,60.2137588438958,15,46610,32.1819352070371,15,46712,32.1116629559856,24,46779,51.305072789072,38,46818,81.1653637489854,24,46863,51.2131105563024,14,46894,29.8545656160703,23,46931,49.008118301336,51,46981,108.55,31,47028,65.9181764055456,15,47082,31.8593092901746
73200,"Coello","Tolima",5,8961,"55.7973440464234",4,8813,45.3874957449223,3,8689,34.5264127057199,5,8589,58.2139946443125,4,8519,46.9538678248621,3,8474,35.4024073637007,1,8454,11.8287201324817,2,8456,23.6518448438978,4,8480,47.1698113207547,1,8526,11.7288294628196,0,8589,0,5,8669,57.6767793286423,3,8757,34.2583076396026,5,8848,56.5099457504521,2,8936,22.3813786929275,1,9017,11.0901630253965,4,9087,44.0189281390998,2,9154,21.8483722962639,1,9223,10.842459069717,3,9295,32.2754168908015,1,9370,10.6723585912487,3,9440,31.78,3,9520,31.5126050420168,1,9592,10.4253544620517
73217,"Coyaima","Tolima",8,27645,"28.9383251944294",9,27670,32.5262016624503,8,27697,28.883994656461,11,27730,39.6682293544897,14,27766,50.4213786645538,8,27786,28.7914777225941,15,27795,53.9665407447383,17,27802,61.1466800949572,15,27814,53.9296757028834,13,27835,46.7037901922041,9,27871,32.2916292920957,20,27930,71.6075904045829,41,27986,146.501822339741,16,28031,57.0796618030038,19,28057,67.7192857397441,6,28056,21.3857998289136,14,28015,49.973228627521,11,28025,39.2506690454951,11,28050,39.2156862745098,11,28090,39.1598433606266,3,28120,10.6685633001422,1,28150,3.55,4,28176,14.1964792731403,5,28221,17.7173027178342
73226,"Cunday","Tolima",5,14325,"34.9040139616056",5,13804,36.2213851057664,7,13324,52.5367757430201,21,12898,162.815940455885,7,12526,55.883761775507,5,12206,40.9634605931509,7,11933,58.6608564485042,10,11701,85.4627809588924,11,11508,95.5856795272854,3,11349,26.4340470526038,5,11217,44.5751983596327,4,11110,36.003600360036,2,11011,18.1636545272909,2,10914,18.3250870441635,8,10811,73.9987050226621,6,10689,56.1324726354196,4,10548,37.9218809252939,3,10454,28.6971494164913,5,10355,48.2858522452921,2,10268,19.4779898714453,0,10171,0,0,10078,0,2,9987,20.0260338439972,3,9898,30.309153364316
73236,"Dolores","Tolima",7,11123,"62.9326620516048",11,11078,99.2959017873262,12,11008,109.011627906977,17,10913,155.777513057821,4,10788,37.0782350760104,9,10640,84.5864661654135,10,10477,95.4471699914098,12,10304,116.459627329193,7,10132,69.0880378997236,9,9967,90.2979833450386,1,9816,10.1874490627547,2,9683,20.6547557575132,11,9553,115.147074217523,21,9426,222.788033099936,4,9296,43.0292598967298,5,9164,54.561326931471,2,9025,22.1606648199446,2,8923,22.4139863274683,2,8815,22.688598979013,4,8712,45.9136822773186,1,8600,11.6279069767442,2,8499,23.53,1,8392,11.9161105815062,0,8301,0
73268,"Espinal","Tolima",6,72969,"8.22266990091683",10,73558,13.594714375051,21,74020,28.3707106187517,37,74338,49.7726600123759,19,74530,25.4930900308601,14,74722,18.7361152003426,15,74911,20.0237615303493,18,75103,23.9670852029879,13,75286,17.2674866509046,10,75456,13.2527565733673,19,75605,25.1306130546921,21,75754,27.7213084457586,29,75897,38.2096789069397,19,76020,24.993422783478,25,76124,32.8411539067837,10,76237,13.116990437714,14,76290,18.35102896841,17,76341,22.2685057832619,12,76376,15.7117419084529,14,76398,18.3250870441635,13,76405,17.0145932857797,11,76398,14.4,7,76377,9.16506278068005,11,76341,14.4090331538754
73270,"Falan","Tolima",14,22337,"62.6762770291445",25,22568,110.77632045374,29,22695,127.781449658515,23,22706,101.29481194398,15,22587,66.4098817904104,8,22357,35.7829762490495,14,22035,63.5352847742228,2,11299,17.7006814762368,4,10972,36.4564345607,5,10636,47.0101541933058,13,10306,126.140112555793,11,10002,109.97800439912,2,9731,20.5528722638989,4,9512,42.0521446593776,1,9355,10.6894708711919,3,9277,32.3380403147569,6,9272,64.7109577221743,3,9267,32.3729362253156,1,9262,10.7968041459728,4,9257,43.2105433725829,1,9251,10.8096422008432,0,9245,0,4,9239,43.2947288667605,1,9232,10.8318890814558
73275,"Flandes","Tolima",5,24696,"20.2461937155815",9,24674,36.4756423765907,12,24697,48.5888974369357,19,24775,76.6902119071645,5,24914,20.069037488962,3,25114,11.9455283905391,6,25363,23.6565075109411,8,25648,31.1915159076731,5,25958,19.2618845827876,5,26279,19.0265991856616,1,26598,3.75968117903602,12,26911,44.5914310133403,12,27211,44.0998125757966,6,27489,21.8269125832151,6,27736,21.632535333141,3,27943,10.7361414307698,7,28104,24.9074864787931,6,28228,21.2554910018421,13,28358,45.8424430495804,14,28471,49.1728425415335,17,28592,59.4571908226077,14,28699,48.78,29,28801,100.690948230964,25,28903,86.4962114659378
73283,"Fresno","Tolima",17,33906,"50.1386185335929",21,33884,61.9761539369614,26,33824,76.8684957426679,27,33718,80.0759238388991,29,33565,86.3995233129748,31,33372,92.8922449958049,33,33150,99.5475113122172,26,32908,79.0081439163729,38,32659,116.353838145687,28,32411,86.3904230045355,28,32174,87.0267918194816,48,31961,150.183035574607,18,31764,56.6679259539101,21,31588,66.4809421299228,4,31437,12.7238604192512,14,31317,44.7041542931954,15,31219,48.0476632819757,13,31123,41.7697522732384,11,31031,35.4484225451967,22,30927,71.1352539851909,9,30819,29.2027645283754,16,30719,52.09,10,30617,32.6615932325179,11,30500,36.0655737704918
73319,"Guamo","Tolima",7,36910,"18.9650501219182",9,36798,24.4578509701614,10,36676,27.2657868906097,11,36546,30.0990532479615,8,36409,21.9725891949793,11,36263,30.3339492044232,9,36114,24.921083236418,17,35965,47.2681773946893,4,35817,11.1678811737443,4,35673,11.212962184285,15,35533,42.2142796836743,22,35403,62.1416264158405,18,35267,51.0392151302918,19,35121,54.0986873950058,21,34960,60.0686498855835,8,34781,23.0010637992007,7,34578,20.2440858349239,5,34345,14.5581598485951,9,34108,26.3867714319221,8,33873,23.6176305612139,4,33628,11.8948495301534,1,33378,3,8,33129,24.1480274080111,8,32877,24.3331204185297
73347,"Herveo","Tolima",9,12010,"74.9375520399667",10,11902,84.0194925222652,19,11767,161.46851363984,11,11603,94.8030681720245,13,11407,113.965109143508,12,11184,107.296137339056,9,10943,82.2443571232752,11,10690,102.89990645463,16,10436,153.315446531238,10,10186,98.173964264677,17,9953,170.802773033256,22,9739,225.895882534141,8,9546,83.8047349675257,20,9380,213.219616204691,7,9244,75.7247944612722,7,9142,76.5696784073507,3,9073,33.0651383224953,5,8965,55.7724484104852,2,8847,22.6065332881203,7,8738,80.1098649576562,6,8631,69.5168578380257,0,8526,0,3,8423,35.6167636234121,3,8312,36.0923965351299
73349,"Honda","Tolima",10,30716,"32.5563224378174",22,30719,71.6169146131059,26,30681,84.7430005540888,21,30597,68.6341798215511,18,30466,59.082255629226,15,30302,49.501683057224,18,30104,59.7927185756046,28,29874,93.7269866773783,21,29613,70.9148009320231,9,29320,30.6957708049113,19,28998,65.5217601213877,24,28655,83.7550165765137,41,28308,144.835382224106,27,27962,96.5596166225592,17,27626,61.5362339824803,4,27310,14.6466495789088,2,27004,7.40631017627018,5,26748,18.6929863915059,6,26498,22.6432183561023,7,26249,26.6676825783839,7,26010,26.9127258746636,6,25754,23.3,5,25519,19.5932442493828,13,25263,51.4586549499268
73352,"Icononzo","Tolima",4,11817,"33.8495388000338",5,11819,42.3047635163719,8,11823,67.6647213059291,10,11824,84.573748308525,5,11825,42.2832980972516,10,11823,84.5809016324114,6,11818,50.7700118463361,19,11811,160.866988400643,11,11802,93.2045416031181,11,11790,93.2994062765055,21,11775,178.343949044586,9,11759,76.5371205034442,9,11740,76.6609880749574,14,11718,119.4743130227,12,11688,102.669404517454,8,11649,68.6754227830715,4,11600,34.4827586206896,6,11547,51.9615484541439,3,11491,26.1073883909146,1,11430,8.74890638670166,0,11365,0,0,11297,0,4,11224,35.6379187455453,4,11148,35.880875493362
73408,"Lérida","Tolima",9,20806,"43.256752859752",11,21021,52.3286237571952,9,21181,42.4909116661159,4,21280,18.796992481203,6,21312,28.1531531531532,15,21287,70.465542349791,8,21213,37.7127233300335,10,21097,47.4001042802294,6,20944,28.6478227654698,5,20763,24.0812984636132,7,20560,34.0466926070039,19,20342,93.4028119162324,24,20119,119.290223172126,10,19896,50.2613590671492,8,19684,40.6421459053038,8,19489,41.0487967571451,8,19310,41.4293112377007,2,19113,10.4640820384032,7,18921,36.9959304476508,6,18722,32.0478581348147,4,18539,21.5761367927073,2,18346,10.9,1,18156,5.50782110597048,1,17966,5.56606924190137
73411,"Líbano","Tolima",15,43413,"34.5518623453804",18,43198,41.6685957683226,12,43009,27.9011369713316,6,42854,14.0010267419611,26,42736,60.8386372145264,17,42660,39.8499765588373,13,42613,30.5071222396921,21,42588,49.3096646942801,14,42579,32.8800582446746,39,42577,91.5987504990958,30,42572,70.468852767077,36,42565,84.5765300129214,27,42540,63.4696755994358,22,42490,51.7768886796893,23,42402,54.2427243997925,12,42269,28.3895999432208,14,42080,33.2699619771863,9,41897,21.4812516409289,14,41723,33.55463413465,7,41541,16.8508220793914,7,41368,16.9212918197641,20,41190,48.56,10,41012,24.3831073832049,13,40822,31.8455734652883
73443,"Mariquita","Tolima",19,29984,"63.367129135539",21,30186,69.568674219837,17,30411,55.900825359245,25,30663,81.5314874604572,20,30944,64.6328852119959,18,31212,57.6701268742791,13,31462,41.319687241752,17,31698,53.6311439207521,12,31917,37.5975185637748,17,32118,52.9298212840152,34,32298,105.269676140938,42,32467,129.362121538793,20,32618,61.3158378809246,11,32747,33.5908632851864,6,32852,18.2637282357239,14,32933,42.510551726232,20,32968,60.6648871633099,11,33021,33.3121347021592,7,33063,21.1717025073345,23,33118,69.44863820279,9,33154,27.1460457260059,11,33183,33.15,18,33234,54.1614009749052,14,33259,42.0938693286028
73449,"Melgar","Tolima",6,23425,"25.6136606189968",5,23652,21.1398613225097,9,23964,37.5563345017526,14,24379,57.4264736043316,14,24906,56.2113546936481,19,25538,74.3989349205106,7,26251,26.6656508323492,7,27024,25.902901124926,9,27834,32.3345548609614,6,28658,20.9365622164841,5,29472,16.9652551574376,24,30258,79.3178663493952,13,31001,41.9341311570595,14,31681,44.190524289006,17,32279,52.665819882896,5,32774,15.2559956062733,4,33161,12.0623624136787,13,33512,38.792074480783,5,33864,14.7649421214269,9,34182,26.3296471827278,7,34511,20.2833879053056,6,34835,17.22,9,35135,25.6154831364736,9,35439,25.3957504444256
73461,"Murillo","Tolima",3,6160,"48.7012987012987",2,6108,32.7439423706614,4,6040,66.2251655629139,3,5956,50.3693754197448,5,5854,85.4116843184148,7,5742,121.908742598398,1,5622,17.7872643187478,1,5502,18.1752090149037,8,5391,148.395473938045,8,5290,151.228733459357,6,5211,115.141047783535,4,5152,77.639751552795,6,5109,117.439812096301,2,5083,39.3468424158961,1,5072,19.7160883280757,0,5075,0,2,5089,39.3004519551975,4,5088,78.6163522012579,0,5076,0,6,5073,118.273211117682,0,5066,0,2,5055,39.56,1,5055,19.782393669634,1,5038,19.8491464867011
73483,"Natagaima","Tolima",7,23943,"29.2361024098902",10,23950,41.7536534446764,18,23946,75.1691305437234,10,23925,41.7972831765935,11,23890,46.044370029301,8,23844,33.5514175473914,6,23787,25.2238617732375,15,23727,63.2191174611202,18,23665,76.0616944855271,11,23602,46.6062198118804,25,23541,106.197697633915,11,23483,46.8423966273474,12,23421,51.2360701934162,17,23355,72.7895525583387,10,23286,42.9442583526582,9,23212,38.7730484232294,5,23130,21.6169476869866,2,23071,8.66889168219843,5,23006,21.7334608363036,3,22947,13.0736043927311,0,22889,0,2,22826,8.76,4,22763,17.572376224575,2,22698,8.81134901753459
73504,"Ortega","Tolima",3,35758,"8.38973096929358",20,35760,55.9284116331096,23,35737,64.3590676329854,21,35686,58.8466065123578,12,35605,33.7031315826429,12,35493,33.8094835601386,18,35356,50.9107365086548,18,35204,51.1305533462107,29,35045,82.7507490369525,20,34884,57.332874670336,24,34733,69.0985518095183,18,34593,52.0336484259821,12,34443,34.8401707168365,15,34277,43.7611226186656,12,34089,35.2019713103934,18,33873,53.1396687627314,9,33628,26.7634114428452,19,33468,56.7706465877854,8,33322,24.0081627753436,4,33181,12.0550917693861,3,33048,9.07770515613653,1,32928,3.04,4,32809,12.1917766466518,6,32700,18.348623853211
73520,"Palocabildo","Tolima",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10351,48.3045116413873,10,10249,97.570494682408,10,10142,98.599881680142,27,10035,269.058295964126,14,9936,140.901771336554,5,9841,50.8078447312265,7,9751,71.7875089734386,4,9673,41.3522175126641,3,9609,31.2207305650952,0,9557,0,1,9519,10.5053051791155,1,9487,10.5407399599452,2,9440,21.1864406779661,3,9398,31.9216854649926,0,9361,0,5,9312,53.6941580756014,4,9277,43.1173870863426
